"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Node","10/12/2019","2NDS-A0160","In Service",151.63659,-33.076998
"Fibre to the Node","//","2NDS-A0170","Proposed",151.636135,-33.077637
"Fibre to the Node","20/05/2020","2NEW-A0006","In Service",151.176691,-33.884542
"Fibre to the Node","27/03/2020","2NEW-A0008","In Service",151.172815,-33.888456
"Fibre to the Node","27/03/2020","2NEW-A0009","In Service",151.175762,-33.8868
"Fibre to the Node","04/06/2020","2NEW-A0015","In Service",151.180405,-33.892555
"Fibre to the Node","24/05/2019","2NEW-A0020","In Service",151.19147,-33.905889
"Fibre to the Node","27/03/2020","2NEW-A0021","In Service",151.181387,-33.884964
"Fibre to the Node","08/05/2020","2NEW-A0022","In Service",151.164932,-33.91002
"Fibre to the Node","24/05/2019","2NEW-A0023","In Service",151.191033,-33.90102
"Fibre to the Node","07/08/2020","2NEW-A0024","Under Construction",151.191727,-33.903361
"Fibre to the Node","27/06/2019","2NEW-A0025","In Service",151.189866,-33.898785
"Fibre to the Node","29/05/2020","2NEW-A0026","In Service",151.181954,-33.893608
"Fibre to the Node","21/02/2020","2NEW-A0027","In Service",151.175035,-33.90149
"Fibre to the Node","27/06/2019","2NEW-A0028","In Service",151.184324,-33.898529
"Fibre to the Node","27/03/2020","2NEW-A0030","In Service",151.17053,-33.885862
"Fibre to the Node","05/05/2020","2NEW-A0031","In Service",151.169974,-33.888643
"Fibre to the Node","24/05/2019","2NEW-A0032","In Service",151.177873,-33.911826
"Fibre to the Node","08/05/2020","2NEW-A0033","In Service",151.167874,-33.912132
"Fibre to the Node","21/02/2020","2NEW-A0034","In Service",151.178775,-33.899864
"Fibre to the Node","27/06/2019","2NEW-A0035","In Service",151.182703,-33.897761
"Fibre to the Node","08/05/2020","2NEW-A0036","In Service",151.163101,-33.911694
"Fibre to the Node","08/05/2020","2NEW-A0038","In Service",151.16307,-33.913557
"Fibre to the Node","24/05/2019","2NEW-A0039","In Service",151.179473,-33.914933
"Fibre to the Node","24/05/2019","2NEW-A0041","In Service",151.188379,-33.901166
"Fibre to the Node","27/06/2019","2NEW-A0044","In Service",151.183311,-33.896026
"Fibre to the Node","24/04/2020","2NEW-A0045","In Service",151.180932,-33.891623
"Fibre to the Node","24/04/2020","2NEW-A0047","In Service",151.184517,-33.889911
"Fibre to the Node","24/04/2020","2NEW-A0048","In Service",151.18689,-33.89288
"Fibre to the Node","24/04/2020","2NEW-A0050","In Service",151.179737,-33.894636
"Fibre to the Node","21/02/2020","2NEW-A0051","In Service",151.182116,-33.905574
"Fibre to the Node","27/06/2019","2NEW-A0052","In Service",151.185932,-33.895624
"Fibre to the Node","21/02/2020","2NEW-A0054","In Service",151.174828,-33.902783
"Fibre to the Node","20/04/2020","2NEW-A0055","In Service",151.171725,-33.886199
"Fibre to the Node","27/06/2019","2NEW-A0056","In Service",151.187555,-33.894648
"Fibre to the Node","08/05/2020","2NEW-A0057","In Service",151.161657,-33.914424
"Fibre to the Node","27/06/2019","2NEW-A0058","In Service",151.180153,-33.899233
"Fibre to the Node","11/06/2020","2NEW-A0059","In Service",151.178556,-33.885966
"Fibre to the Node","24/05/2019","2NEW-A0064","In Service",151.187009,-33.915441
"Fibre to the Node","27/06/2019","2NEW-A0066","In Service",151.18632,-33.90085
"Fibre to the Node","24/05/2019","2NEW-A0071","In Service",151.193814,-33.905219
"Fibre to the Node","24/05/2019","2NEW-A0072","In Service",151.180752,-33.911078
"Fibre to the Node","07/08/2020","2NEW-A0073","Under Construction",151.193403,-33.906836
"Fibre to the Node","24/05/2019","2NEW-A0075","In Service",151.179808,-33.908203
"Fibre to the Node","07/08/2020","2NEW-A0076","Under Construction",151.183349,-33.913112
"Fibre to the Node","07/08/2020","2NEW-A0077","Under Construction",151.194235,-33.902063
"Fibre to the Node","24/05/2019","2NEW-A0078","In Service",151.189336,-33.906802
"Fibre to the Node","29/05/2020","2NEW-A0079","In Service",151.167466,-33.908618
"Fibre to the Node","30/11/2018","2NEW-A0080","Under Construction",151.165571,-33.913553
"Fibre to the Node","21/02/2020","2NEW-A0082","In Service",151.177601,-33.902311
"Fibre to the Node","27/03/2020","2NEW-A0084","In Service",151.169246,-33.885787
"Fibre to the Node","05/05/2020","2NEW-A0085","In Service",151.174105,-33.888599
"Fibre to the Node","27/06/2019","2NEW-A0086","In Service",151.187443,-33.89781
"Fibre to the Node","08/05/2020","2NEW-A0087","In Service",151.16964,-33.909632
"Fibre to the Node","24/04/2020","2NEW-A0090","In Service",151.183326,-33.895084
"Fibre to the Node","27/03/2020","2NEW-A0094","In Service",151.177652,-33.885535
"Fibre to the Node","24/04/2020","2NEW-A0095","In Service",151.178533,-33.891163
"Fibre to the Node","24/04/2020","2NEW-A0096","In Service",151.180502,-33.896208
"Fibre to the Node","27/06/2019","2NEW-A0097","In Service",151.181084,-33.897586
"Fibre to the Node","28/02/2020","2NEW-A0098","In Service",151.181491,-33.900167
"Fibre to the Node","24/05/2019","2NEW-A0099","In Service",151.190277,-33.905191
"Fibre to the Node","24/05/2019","2NEW-A0100","In Service",151.193072,-33.900561
"Fibre to the Node","24/05/2019","2NEW-A0101","In Service",151.189619,-33.910336
"Fibre to the Node","07/08/2020","2NEW-A0102","Under Construction",151.190782,-33.907609
"Fibre to the Node","24/04/2020","2NEW-A0107","In Service",151.184744,-33.893712
"Fibre to the Node","27/03/2020","2NEW-A0111","In Service",151.179315,-33.888146
"Fibre to the Node","27/03/2020","2NEW-A0113","In Service",151.178505,-33.889144
"Fibre to the Node","24/05/2019","2NEW-A0115","In Service",151.174944,-33.921332
"Fibre to the Node","27/06/2019","2NEW-A0117","In Service",151.192054,-33.898517
"Fibre to the Node","21/02/2020","2NEW-A0119","In Service",151.1737,-33.902439
"Fibre to the Node","24/04/2020","2NEW-A0121","In Service",151.186524,-33.892228
"Fibre to the Node","21/02/2020","2NEW-A0123","In Service",151.176657,-33.900633
"Fibre to the Node","28/02/2020","2NEW-A0125","In Service",151.182914,-33.90043
"Fibre to the Node","04/07/2019","2NEW-A0126","In Service",151.191161,-33.894372
"Fibre to the Node","24/04/2020","2NEW-A0131","In Service",151.177448,-33.891127
"Fibre to the Node","27/03/2020","2NEW-A0207","In Service",151.178279,-33.887166
"Fibre to the Node","21/02/2020","2NEW-A0228","In Service",151.18305,-33.904885
"Fibre to the Node","21/02/2020","2NEW-A0281","In Service",151.181667,-33.904103
"Fibre to the Node","21/02/2020","2NEW-A0282","In Service",151.180987,-33.902546
"Fibre to the Node","21/02/2020","2NEW-A0283","In Service",151.179369,-33.90222
"Fibre to the Node","28/02/2020","2NEW-A0323","In Service",151.184672,-33.901034
"Fibre to the Node","27/06/2019","2NEW-A0498","In Service",151.183079,-33.902412
"Fibre to the Node","27/06/2019","2NEW-A0499","In Service",151.18681,-33.903088
"Fibre to the Node","27/06/2019","2NEW-A0500","In Service",151.187609,-33.90448
"Fibre to the Node","27/06/2019","2NEW-A0501","In Service",151.183243,-33.903489
"Fibre to the Node","13/02/2020","2NEW-A0532","In Service",151.181297,-33.914928
"Fibre to the Node","13/02/2020","2NEW-A0533","In Service",151.181112,-33.914916
"Fibre to the Node","27/04/2020","2NEW-A0550","In Service",151.183046,-33.898942
"Fibre to the Node","05/06/2020","2NEW-A0557","In Service",151.178925,-33.919656
"Fibre to the Node","05/06/2020","2NEW-A0558","In Service",151.181676,-33.904624
"Fibre to the Node","//","2NEW-A0566","Proposed",151.177351,-33.891658
"Fibre to the Node","04/11/2016","2NLB-A0003","In Service",152.115782,-32.730181
"Fibre to the Node","17/06/2016","2NLB-A0004","In Service",152.127203,-32.727857
"Fibre to the Node","17/06/2016","2NLB-A0006","In Service",152.123575,-32.721663
"Fibre to the Node","21/10/2016","2NLB-A0007","In Service",152.065239,-32.702088
"Fibre to the Node","21/10/2016","2NLB-A0008","In Service",152.068317,-32.707176
"Fibre to the Node","21/10/2016","2NLB-A0009","In Service",152.063414,-32.707786
"Fibre to the Node","21/10/2016","2NLB-A0010","In Service",152.064066,-32.703466
"Fibre to the Node","27/05/2016","2NLB-A0011","In Service",152.159609,-32.712754
"Fibre to the Node","10/02/2017","2NLB-A0012","In Service",152.079176,-32.766913
"Fibre to the Node","27/05/2016","2NLB-A0014","In Service",152.150267,-32.717435
"Fibre to the Node","21/10/2016","2NLB-A0016","In Service",152.071325,-32.71186
"Fibre to the Node","17/06/2016","2NLB-A0018","In Service",152.16863,-32.719867
"Fibre to the Node","04/11/2016","2NLB-A0019","In Service",152.113286,-32.718635
"Fibre to the Node","27/05/2016","2NLB-A0020","In Service",152.156259,-32.719768
"Fibre to the Node","17/06/2016","2NLB-A0022","In Service",152.172223,-32.732975
"Fibre to the Node","04/11/2016","2NLB-A0023","In Service",152.108987,-32.721724
"Fibre to the Node","17/06/2016","2NLB-A0028","In Service",152.140018,-32.720148
"Fibre to the Node","27/05/2016","2NLB-A0030","In Service",152.15246,-32.721623
"Fibre to the Node","27/05/2016","2NLB-A0034","In Service",152.159784,-32.716432
"Fibre to the Node","17/06/2016","2NLB-A0035","In Service",152.136254,-32.719884
"Fibre to the Node","17/06/2016","2NLB-A0036","In Service",152.121602,-32.726883
"Fibre to the Node","17/06/2016","2NLB-A0037","In Service",152.130248,-32.722971
"Fibre to the Node","17/06/2016","2NLB-A0038","In Service",152.143388,-32.722334
"Fibre to the Node","27/05/2016","2NLB-A0040","In Service",152.145777,-32.72276
"Fibre to the Node","27/05/2016","2NLB-A0041","In Service",152.146082,-32.720953
"Fibre to the Node","17/06/2016","2NLB-A0042","In Service",152.133197,-32.721585
"Fibre to the Node","27/05/2016","2NLB-A0043","In Service",152.143403,-32.71857
"Fibre to the Node","17/06/2016","2NLB-A0044","In Service",152.13827,-32.725658
"Fibre to the Node","17/06/2016","2NLB-A0046","In Service",152.174304,-32.724737
"Fibre to the Node","04/11/2016","2NLB-A0050","In Service",152.110078,-32.724102
"Fibre to the Node","17/06/2016","2NLB-A0051","In Service",152.128302,-32.725865
"Fibre to the Node","30/08/2017","2NLB-A0052","In Service",152.07697,-32.720152
"Fibre to the Node","27/05/2016","2NLB-A0054","In Service",152.162564,-32.715053
"Fibre to the Node","27/05/2016","2NLB-A0055","In Service",152.143808,-32.722555
"Fibre to the Node","21/10/2016","2NLB-A0057","In Service",152.077943,-32.722009
"Fibre to the Node","21/10/2016","2NLB-A0058","In Service",152.078524,-32.728041
"Fibre to the Node","27/05/2016","2NLB-A0060","In Service",152.148185,-32.724369
"Fibre to the Node","17/06/2016","2NLB-A0061","In Service",152.141552,-32.722427
"Fibre to the Node","17/06/2016","2NLB-A0063","In Service",152.134068,-32.727341
"Fibre to the Node","23/08/2019","2NLB-A0064","In Service",152.143785,-32.724794
"Fibre to the Node","21/10/2016","2NLB-A0065","In Service",152.073587,-32.718819
"Fibre to the Node","10/02/2017","2NLB-A0066","In Service",152.070452,-32.751708
"Fibre to the Node","17/06/2016","2NLB-A0067","In Service",152.166852,-32.752408
"Fibre to the Node","21/10/2016","2NLB-A0068","In Service",152.078569,-32.724768
"Fibre to the Node","21/10/2016","2NLB-A0069","In Service",152.067278,-32.711287
"Fibre to the Node","17/06/2016","2NLB-A0070","In Service",152.122251,-32.724235
"Fibre to the Node","04/11/2016","2NLB-A0071","In Service",152.109765,-32.729089
"Fibre to the Node","17/06/2016","2NLB-A0072","In Service",152.137467,-32.729182
"Fibre to the Node","21/10/2016","2NLB-A0073","In Service",152.082168,-32.730872
"Fibre to the Node","21/07/2017","2NLB-A0074","In Service",152.116938,-32.728607
"Fibre to the Node","21/10/2016","2NLB-A0075","In Service",152.08388,-32.726692
"Fibre to the Node","04/11/2016","2NLB-A0076","In Service",152.106582,-32.730117
"Fibre to the Node","04/11/2016","2NLB-A0077","In Service",152.110484,-32.734576
"Fibre to the Node","04/11/2016","2NLB-A0078","In Service",152.120638,-32.728612
"Fibre to the Node","14/12/2018","2NLB-A0079","In Service",152.106337,-32.736203
"Fibre to the Node","21/10/2016","2NLB-A0080","In Service",152.087487,-32.734112
"Fibre to the Node","04/11/2016","2NLB-A0081","In Service",152.107654,-32.737338
"Fibre to the Node","//","2NLB-A0082","Proposed",152.057038,-32.735256
"Fibre to the Node","21/10/2016","2NLB-A0083","In Service",152.084088,-32.734975
"Fibre to the Node","04/11/2016","2NLB-A0084","In Service",152.099171,-32.740812
"Fibre to the Node","10/02/2017","2NLB-A0091","In Service",152.07397,-32.746219
"Fibre to the Node","27/05/2016","2NLB-A0093","In Service",152.15576,-32.724673
"Fibre to the Node","06/09/2017","2NLB-A0097","In Service",152.067565,-32.76151
"Fibre to the Node","10/02/2017","2NLB-A0100","In Service",152.101504,-32.756313
"Fibre to the Node","10/02/2017","2NLB-A0101","In Service",152.111767,-32.763285
"Fibre to the Node","10/02/2017","2NLB-A0103","In Service",152.088768,-32.77965
"Fibre to the Node","10/02/2017","2NLB-A0105","In Service",152.112238,-32.774148
"Fibre to the Node","10/02/2017","2NLB-A0106","In Service",152.085091,-32.777452
"Fibre to the Node","10/02/2017","2NLB-A0107","In Service",152.108749,-32.782024
"Fibre to the Node","10/02/2017","2NLB-A0108","In Service",152.086117,-32.781999
"Fibre to the Node","10/02/2017","2NLB-A0109","In Service",152.079278,-32.781782
"Fibre to the Node","10/02/2017","2NLB-A0110","In Service",152.090303,-32.786001
"Fibre to the Node","10/02/2017","2NLB-A0111","In Service",152.081978,-32.784554
"Fibre to the Node","10/02/2017","2NLB-A0112","In Service",152.110043,-32.785631
"Fibre to the Node","17/06/2016","2NLB-A0113","In Service",152.177048,-32.723268
"Fibre to the Node","10/02/2017","2NLB-A0114","In Service",152.091495,-32.778194
"Fibre to the Node","27/05/2016","2NLB-A0115","In Service",152.161975,-32.713791
"Fibre to the Node","17/06/2016","2NLB-A0116","In Service",152.174176,-32.720748
"Fibre to the Node","27/05/2016","2NLB-A0117","In Service",152.15209,-32.71708
"Fibre to the Node","17/06/2016","2NLB-A0118","In Service",152.167199,-32.748001
"Fibre to the Node","17/06/2016","2NLB-A0119","In Service",152.169115,-32.741853
"Fibre to the Node","17/06/2016","2NLB-A0120","In Service",152.174056,-32.721539
"Fibre to the Node","17/06/2016","2NLB-A0123","In Service",152.177266,-32.720534
"Fibre to the Node","17/06/2016","2NLB-A0124","In Service",152.163964,-32.744918
"Fibre to the Node","10/02/2017","2NLB-A0128","In Service",152.059535,-32.738368
"Fibre to the Node","17/06/2016","2NLB-A0130","In Service",152.166074,-32.748459
"Fibre to the Node","04/11/2016","2NLB-A0134","In Service",152.107134,-32.721863
"Fibre to the Node","17/06/2016","2NLB-A0135","In Service",152.117325,-32.726607
"Fibre to the Node","17/06/2016","2NLB-A0140","Under Construction",152.120323,-32.719353
"Fibre to the Node","04/11/2016","2NLB-A0141","In Service",152.104754,-32.72386
"Fibre to the Node","17/06/2016","2NLB-A0145","In Service",152.172013,-32.724706
"Fibre to the Node","23/08/2017","2NLB-A0150","In Service",152.110899,-32.772872
"Fibre to the Node","30/08/2017","2NLB-A0151","In Service",152.113533,-32.769127
"Fibre to the Node","10/02/2017","2NLB-A0152","In Service",152.107485,-32.771063
"Fibre to the Node","23/08/2019","2NLB-A0156","In Service",152.175866,-32.727009
"Fibre to the Node","21/10/2016","2NLB-A0157","In Service",152.083111,-32.738294
"Fibre to the Node","//","2NLB-A0158","Proposed",152.056183,-32.734988
"Fibre to the Node","21/10/2016","2NLB-A0162","In Service",152.082023,-32.734477
"Fibre to the Node","//","2NLB-A0170","Proposed",152.079005,-32.75909
"Fibre to the Node","25/09/2018","2NLB-A0185","In Service",152.125223,-32.727453
"Fibre to the Node","25/09/2018","2NLB-A0186","In Service",152.130577,-32.729118
"Fibre to the Node","29/11/2019","2NLB-A0203","In Service",152.107462,-32.765614
"Fibre to the Node","29/05/2019","2NLB-A0219","In Service",152.101627,-32.777612
"Fibre to the Node","29/05/2019","2NLB-A0222","In Service",152.077169,-32.772541
"Fibre to the Node","05/05/2020","2NLB-A0230","In Service",152.126647,-32.723749
"Fibre to the Node","04/02/2020","2NLB-A0231","In Service",152.078261,-32.726181
"Fibre to the Node","14/11/2019","2NLB-A0232","In Service",152.170913,-32.741051
"Fibre to the Node","28/11/2019","2NLB-A0234","In Service",152.115004,-32.720688
"Fibre to the Node","25/10/2019","2NLB-A0239","In Service",152.108873,-32.72583
"Fibre to the Node","28/11/2019","2NLB-A0240","In Service",152.164203,-32.717281
"Fibre to the Node","16/12/2019","2NLB-A0241","In Service",152.124156,-32.726294
"Fibre to the Node","12/03/2019","2NLB-A0242","In Service",152.167745,-32.751241
"Fibre to the Node","30/09/2019","2NLB-A0243","In Service",152.081726,-32.785346
"Fibre to the Node","14/03/2019","2NLB-A0244","In Service",152.083017,-32.783774
"Fibre to the Node","29/01/2019","2NLB-A0245","In Service",152.092246,-32.778074
"Fibre to the Node","27/09/2018","2NLB-A0246","In Service",152.098032,-32.777954
"Fibre to the Node","13/03/2019","2NLB-A0247","In Service",152.064863,-32.707084
"Fibre to the Node","21/12/2018","2NLB-A0248","In Service",152.062032,-32.710257
"Fibre to the Node","11/10/2016","2NLB-A0249","In Service",152.140262,-32.725486
"Fibre to the Node","14/08/2018","2NLB-A0250","In Service",152.066852,-32.711013
"Fibre to the Node","07/11/2018","2NLB-A0251","In Service",152.160034,-32.713807
"Fibre to the Node","10/10/2019","2NLB-A0252","In Service",152.114698,-32.719577
"Fibre to the Node","17/04/2019","2NLB-A0253","In Service",152.114594,-32.720209
"Fibre to the Node","07/02/2019","2NLB-A0254","In Service",152.077054,-32.720754
"Fibre to the Node","22/03/2018","2NLB-A0255","In Service",152.102759,-32.719833
"Fibre to the Node","24/05/2017","2NLB-A0256","In Service",152.150664,-32.720847
"Fibre to the Node","26/09/2019","2NLB-A0257","In Service",152.152036,-32.721364
"Fibre to the Node","26/04/2019","2NLB-A0258","In Service",152.173662,-32.727191
"Fibre to the Node","07/05/2019","2NLB-A0259","In Service",152.110933,-32.727462
"Fibre to the Node","11/10/2016","2NLB-A0260","In Service",152.140393,-32.725404
"Fibre to the Node","14/02/2019","2NLB-A0261","In Service",152.138366,-32.726935
"Fibre to the Node","21/03/2017","2NLB-A0262","In Service",152.071764,-32.748739
"Fibre to the Node","22/07/2016","2NLB-A0263","In Service",152.136187,-32.729142
"Fibre to the Node","19/06/2019","2NLB-A0264","In Service",152.13019,-32.724507
"Fibre to the Node","07/02/2019","2NLB-A0265","In Service",152.12612,-32.725639
"Fibre to the Node","14/10/2019","2NLB-A0266","In Service",152.114988,-32.728343
"Fibre to the Node","10/10/2019","2NLB-A0267","In Service",152.114867,-32.728426
"Fibre to the Node","19/10/2018","2NLB-A0268","In Service",152.124394,-32.727012
"Fibre to the Node","13/03/2019","2NLB-A0269","In Service",152.111346,-32.727673
"Fibre to the Node","28/02/2018","2NLB-A0270","In Service",152.081299,-32.731218
"Fibre to the Node","14/11/2017","2NLB-A0271","In Service",152.080752,-32.732133
"Fibre to the Node","03/12/2018","2NLB-A0272","In Service",152.080165,-32.733144
"Fibre to the Node","24/06/2019","2NLB-A0273","In Service",152.056543,-32.73512
"Fibre to the Node","07/03/2019","2NLB-A0274","In Service",152.168776,-32.750795
"Fibre to the Node","31/01/2020","2NLB-A0275","In Service",152.171271,-32.749841
"Fibre to the Node","27/11/2019","2NLB-A0276","In Service",152.102964,-32.720027
"Fibre to the Node","24/12/2019","2NLB-A0277","In Service",152.081639,-32.785314
"Fibre to the Node","20/11/2019","2NLB-A0278","In Service",152.170599,-32.730105
"Fibre to the Node","22/01/2020","2NLB-A0288","In Service",152.113721,-32.738588
"Fibre to the Node","11/03/2020","2NLB-A0293","In Service",152.070391,-32.712595
"Fibre to the Node","30/03/2020","2NLB-A0295","In Service",152.084754,-32.787486
"Fibre to the Node","18/03/2020","2NLB-A0296","In Service",152.133595,-32.728937
"Fibre to the Node","02/04/2020","2NLB-A0297","In Service",152.081594,-32.73227
"Fibre to the Node","02/04/2020","2NLB-A0298","In Service",152.081711,-32.732387
"Fibre to the Node","19/03/2020","2NLB-A0299","In Service",152.138203,-32.722859
"Fibre to the Node","01/05/2020","2NLB-A0300","In Service",152.071231,-32.719006
"Fibre to the Node","30/03/2020","2NLB-A0301","In Service",152.113957,-32.719274
"Fibre to the Node","01/05/2020","2NLB-A0302","In Service",152.1182,-32.728842
"Fibre to the Node","01/04/2020","2NLB-A0303","In Service",152.107085,-32.763939
"Fibre to the Node","27/04/2020","2NLB-A0305","In Service",152.158827,-32.719181
"Fibre to the Node","01/05/2020","2NLB-A0306","In Service",152.172601,-32.729528
"Fibre to the Node","20/04/2020","2NLB-A0307","In Service",152.168715,-32.749438
"Fibre to the Node","19/05/2020","2NLB-A0308","In Service",152.114737,-32.728501
"Fibre to the Node","19/06/2020","2NLB-A0311","In Service",152.098008,-32.779222
"Fibre to the Node","30/08/2017","2NLT-A0002","In Service",151.72668,-32.921858
"Fibre to the Node","10/02/2017","2NLT-A0003","In Service",151.713947,-32.924535
"Fibre to the Node","15/03/2019","2NLT-A0004","In Service",151.709762,-32.923896
"Fibre to the Node","06/10/2017","2NLT-A0005","In Service",151.678642,-32.923283
"Fibre to the Node","06/10/2017","2NLT-A0006","In Service",151.70209,-32.922753
"Fibre to the Node","10/02/2017","2NLT-A0007","In Service",151.71892,-32.92244
"Fibre to the Node","25/05/2017","2NLT-A0008","In Service",151.674785,-32.921808
"Fibre to the Node","25/05/2017","2NLT-A0009","In Service",151.670504,-32.921838
"Fibre to the Node","10/02/2017","2NLT-A0010","In Service",151.718442,-32.925237
"Fibre to the Node","06/10/2017","2NLT-A0011","In Service",151.685131,-32.921963
"Fibre to the Node","10/02/2017","2NLT-A0012","In Service",151.708226,-32.921159
"Fibre to the Node","24/03/2017","2NLT-A0013","In Service",151.660485,-32.921184
"Fibre to the Node","10/02/2017","2NLT-A0014","In Service",151.711055,-32.920909
"Fibre to the Node","06/10/2017","2NLT-A0015","In Service",151.695222,-32.920712
"Fibre to the Node","10/02/2017","2NLT-A0016","In Service",151.721012,-32.921218
"Fibre to the Node","06/10/2017","2NLT-A0017","In Service",151.684141,-32.924859
"Fibre to the Node","10/02/2017","2NLT-A0018","In Service",151.720169,-32.925138
"Fibre to the Node","10/02/2017","2NLT-A0019","In Service",151.705027,-32.920421
"Fibre to the Node","10/02/2017","2NLT-A0020","In Service",151.718163,-32.92995
"Fibre to the Node","10/02/2017","2NLT-A0021","In Service",151.71375,-32.931255
"Fibre to the Node","28/04/2017","2NLT-A0022","In Service",151.719661,-32.931582
"Fibre to the Node","28/04/2017","2NLT-A0023","In Service",151.726481,-32.930694
"Fibre to the Node","10/02/2017","2NLT-A0024","In Service",151.709655,-32.930499
"Fibre to the Node","10/02/2017","2NLT-A0025","In Service",151.706907,-32.930354
"Fibre to the Node","06/10/2017","2NLT-A0026","In Service",151.68285,-32.929752
"Fibre to the Node","06/10/2017","2NLT-A0027","In Service",151.675391,-32.929236
"Fibre to the Node","06/10/2017","2NLT-A0028","In Service",151.672672,-32.925196
"Fibre to the Node","06/10/2017","2NLT-A0029","In Service",151.695176,-32.927627
"Fibre to the Node","10/02/2017","2NLT-A0030","In Service",151.709066,-32.927789
"Fibre to the Node","10/02/2017","2NLT-A0031","In Service",151.714526,-32.927811
"Fibre to the Node","06/10/2017","2NLT-A0032","In Service",151.68271,-32.928007
"Fibre to the Node","10/02/2017","2NLT-A0033","In Service",151.718893,-32.926903
"Fibre to the Node","10/02/2017","2NLT-A0034","In Service",151.725311,-32.92718
"Fibre to the Node","10/02/2017","2NLT-A0035","In Service",151.708549,-32.92567
"Fibre to the Node","10/02/2017","2NLT-A0036","In Service",151.712532,-32.920339
"Fibre to the Node","24/03/2017","2NLT-A0037","In Service",151.668054,-32.919915
"Fibre to the Node","28/04/2017","2NLT-A0038","In Service",151.727648,-32.93158
"Fibre to the Node","14/12/2018","2NLT-A0039","In Service",151.720154,-32.912823
"Fibre to the Node","10/02/2017","2NLT-A0040","In Service",151.710708,-32.914622
"Fibre to the Node","10/02/2017","2NLT-A0041","In Service",151.720056,-32.914257
"Fibre to the Node","10/02/2017","2NLT-A0042","In Service",151.706213,-32.914532
"Fibre to the Node","06/10/2017","2NLT-A0043","In Service",151.701867,-32.914082
"Fibre to the Node","24/03/2017","2NLT-A0044","In Service",151.670521,-32.912772
"Fibre to the Node","25/05/2017","2NLT-A0045","In Service",151.684869,-32.912468
"Fibre to the Node","06/10/2017","2NLT-A0046","In Service",151.703793,-32.912409
"Fibre to the Node","10/02/2017","2NLT-A0047","In Service",151.718227,-32.915039
"Fibre to the Node","10/02/2017","2NLT-A0048","In Service",151.708557,-32.912141
"Fibre to the Node","10/02/2017","2NLT-A0049","In Service",151.715623,-32.911973
"Fibre to the Node","24/03/2017","2NLT-A0050","In Service",151.66372,-32.911642
"Fibre to the Node","25/05/2017","2NLT-A0051","In Service",151.674302,-32.910618
"Fibre to the Node","25/05/2017","2NLT-A0052","In Service",151.687937,-32.910235
"Fibre to the Node","10/02/2017","2NLT-A0053","In Service",151.70913,-32.91046
"Fibre to the Node","25/05/2017","2NLT-A0054","In Service",151.67876,-32.910582
"Fibre to the Node","24/03/2017","2NLT-A0055","In Service",151.665401,-32.915033
"Fibre to the Node","25/05/2017","2NLT-A0056","In Service",151.676638,-32.915311
"Fibre to the Node","24/03/2017","2NLT-A0058","In Service",151.664628,-32.918749
"Fibre to the Node","24/03/2017","2NLT-A0059","In Service",151.651361,-32.919462
"Fibre to the Node","10/02/2017","2NLT-A0060","In Service",151.714871,-32.919969
"Fibre to the Node","24/03/2017","2NLT-A0061","In Service",151.659189,-32.91905
"Fibre to the Node","25/05/2017","2NLT-A0062","In Service",151.6822,-32.919214
"Fibre to the Node","10/02/2017","2NLT-A0063","In Service",151.708798,-32.91847
"Fibre to the Node","11/10/2017","2NLT-A0064","In Service",151.675913,-32.918121
"Fibre to the Node","10/02/2017","2NLT-A0065","In Service",151.725014,-32.9176
"Fibre to the Node","10/02/2017","2NLT-A0066","In Service",151.715116,-32.914963
"Fibre to the Node","25/05/2017","2NLT-A0067","In Service",151.671011,-32.917894
"Fibre to the Node","06/10/2017","2NLT-A0068","In Service",151.701147,-32.917426
"Fibre to the Node","06/09/2017","2NLT-A0069","In Service",151.681513,-32.916972
"Fibre to the Node","10/02/2017","2NLT-A0070","In Service",151.707026,-32.91709
"Fibre to the Node","15/08/2017","2NLT-A0071","In Service",151.65652,-32.91659
"Fibre to the Node","25/05/2017","2NLT-A0072","In Service",151.673215,-32.91639
"Fibre to the Node","24/03/2017","2NLT-A0073","In Service",151.660756,-32.915015
"Fibre to the Node","28/04/2017","2NLT-A0074","In Service",151.724786,-32.930536
"Fibre to the Node","06/10/2017","2NLT-A0076","In Service",151.698745,-32.908303
"Fibre to the Node","19/05/2017","2NLT-A0094","In Service",151.713066,-32.948059
"Fibre to the Node","//","2NLT-A0096","Proposed",151.6484,-32.919184
"Fibre to the Node","//","2NLT-A0097","Proposed",151.640716,-32.885098
"Fibre to the Node","//","2NLT-A0098","Proposed",151.637129,-32.884508
"Fibre to the Node","02/09/2019","2NLT-A0100","In Service",151.653309,-32.876811
"Fibre to the Node","03/02/2017","2NLT-A0108","In Service",151.64209,-32.870155
"Fibre to the Node","19/05/2017","2NLT-A0112","In Service",151.699594,-32.948195
"Fibre to the Node","10/02/2017","2NLT-A0113","In Service",151.706883,-32.932543
"Fibre to the Node","07/12/2018","2NLT-A0114","In Service",151.727138,-32.935506
"Fibre to the Node","28/04/2017","2NLT-A0115","In Service",151.709758,-32.937792
"Fibre to the Node","28/04/2017","2NLT-A0116","In Service",151.716811,-32.937442
"Fibre to the Node","19/05/2017","2NLT-A0117","In Service",151.705972,-32.937576
